timestamp,lat,lon,incident_coords,incident_count,incident_magnitudes,incident_delays,incident_roads,incident_id,icon_category,start_time,end_time,from_location,to_location,length,time_validity,probability,num_reports,last_report,tmc_countryCode,tmc_tableNumber,tmc_tableVersion,tmc_direction,event_descriptions,avg_speed,free_flow_speed,jam_factor,temp,wind,rain
2025-09-15T21:50:33,48.875309272,2.3157843534,"[[2.3157843534, 48.875309272]]",1,[0],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38517506568013000,9,2025-06-08 13:22:00+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann,Rue La Boétie,108.9761490671,present,probable,,,,,,,['Roadworks'],21,21,1.0,15.2,6.17,0.0
2025-09-15T21:50:43,48.8743289252,2.3158460442,"[[2.3158460442, 48.8743289252]]",1,[0],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38517506424005000,9,2025-07-27 20:14:36+02:00,2025-12-12 23:55:00+01:00,Boulevard Haussmann (Rue de Miromesnil),Rue La Boétie (Rue de Miromesnil),44.6630136647,present,probable,,,F,32,12.1,positive,['Roadworks'],23,23,1.0,15.2,6.17,0.0
2025-09-15T21:50:53,48.8778117345,2.3167070333,"[[2.3167070333, 48.8778117345]]",1,[0],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38517506532014000,9,2025-09-10 14:10:30+02:00,,Boulevard Malesherbes,Rue de Madrid / Rue du Général Foy,105.3193589579,present,probable,,,,,,,['Roadworks'],25,25,1.0,15.2,6.17,0.0
2025-09-15T21:51:04,48.8905549588,2.3202126805,"[[2.3202126805, 48.8905549588]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38511735784022002,8,2025-09-15 22:17:30+02:00,2025-09-16 06:00:00+02:00,Avenue de Clichy / Rue Sauffroy,Rue Lemercier,166.3516057046,present,certain,,,,,,,"['Closed', 'Roadworks']",19,19,1.0,15.2,6.17,0.0
2025-09-15T21:51:14,48.8894458383,2.3186865035,"[[2.3186865035, 48.8894458383]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38511735712022002,8,2025-09-15 22:07:30+02:00,2025-09-16 06:00:00+02:00,Rue Lemercier,Avenue de Clichy / Rue Sauffroy,166.3516057046,present,certain,,,,,,,"['Closed', 'Roadworks']",16,16,1.0,15.2,6.17,0.0
2025-09-15T21:51:24,48.8935724137,2.3226977471,"[[2.3226977471, 48.8935724137]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38503079436021000,8,2025-09-09 05:00:00+02:00,,Rue Sauffroy / Rue de la Jonquière,Boulevard Bessières / Rue Jacques Kellner,218.4912337085,present,probable,,,,,,,['Closed'],22,22,1.0,15.2,6.17,0.0
2025-09-15T21:51:34,48.895309156,2.324095178,"[[2.324095178, 48.895309156]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38503079436013001,8,2025-09-09 08:53:15+02:00,2025-09-26 17:00:00+02:00,Rue de la Jonquière - Rue Sauffroy (Rue Lantiez),Rue Navier (Rue Lantiez),69.0657853917,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",12,12,1.0,15.2,6.17,0.0
2025-09-15T21:51:44,48.9003879378,2.3223919753,"[[2.3223919753, 48.9003879378]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38497308516042000,8,2025-09-15 23:22:00+02:00,,17e Arrondissement,Avenue Gabriel Péri (D111),533.3628672292,present,probable,,,,,,,"['Closed', 'Roadworks']",0,0,,15.2,6.17,0.0
2025-09-15T21:51:55,48.8696967296,2.2715600911,"[[2.2715600911, 48.8696967296]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38514620892049000,8,2025-09-15 22:01:00+02:00,2025-09-16 06:00:00+02:00,Porte Dauphine (Périphérique Intérieur),Porte de la Chapelle - A1 - N1 (Périphérique Intérieur),8350.0091732786,present,certain,,,F,32,12.1,positive,"['Closed', 'Roadworks']",54,54,1.0,15.2,6.17,0.0
2025-09-16T07:42:07,48.8764411426,2.2776755277,"[[2.2776755277, 48.8764411426]]",1,[3],[473],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38508850092017003,6,2025-09-16 08:29:30+02:00,2025-09-16 10:20:06+02:00,Avenue de Neuilly (D913),Avenue de Neuilly (D913),396.651,present,certain,,,,,,,['Stationary traffic'],3,43,15.0625,13.14,5.66,0.0
2025-09-16T07:42:28,48.8759261479,2.2783568088,"[[2.2783568088, 48.8759261479]]",1,[2],[121],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38508850104010002,6,2025-09-16 09:38:51+02:00,2025-09-16 10:00:06+02:00,Rue du Général Anselin - Boulevard Thierry de Martel (Boulevard de l'Amiral Bruix),Porte des Ternes - Place du Général Kœnig (Boulevard Gouvion-Saint-Cyr),319.7928673371,present,certain,,,F,32,12.1,positive,['Queuing traffic'],34,34,1.0,13.14,5.66,0.0
2025-09-16T07:42:38,48.8870050251,2.2530810121,"[[2.2530810121, 48.8870050251]]",1,[3],[889],[['D913']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500193712057000,6,2025-09-16 07:14:36+02:00,2025-09-16 10:36:06+02:00,Pont de Neuilly Rive Gauche - D7 (N13),Paris - Porte Maillot - Périphérique Intérieur (N13),2278.8677919924,present,certain,,,F,32,12.1,negative,['Stationary traffic'],22,52,2.36231884057971,13.14,5.66,0.0
2025-09-16T07:42:48,48.8797563418,2.2811369184,"[[2.2811369184, 48.8797563418]]",1,[3],[166],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38508850164010003,6,2025-09-16 07:35:40+02:00,2025-09-16 10:00:06+02:00,Porte des Ternes - Place du Général Kœnig (Boulevard Gouvion-Saint-Cyr),Place de la Porte Maillot - Avenue de la Grande Armée (Boulevard Gouvion-Saint-Cyr),171.0247878617,present,certain,,,F,32,12.1,negative,['Stationary traffic'],11,14,1.271523178807947,13.14,5.66,0.0
2025-09-16T07:42:58,48.8839647408,2.281567413,"[[2.281567413, 48.8839647408]]",1,[3],[271],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079412019000,6,2025-09-16 09:19:12+02:00,2025-09-16 10:01:06+02:00,Place Madeleine Daniélou - Rue Cino del Duca - Boulevard d'Aurelle de Paladines (Boulevard Victor Hugo),Boulevard Bineau (D908) (Boulevard Victor Hugo),450.2421552631,present,certain,,,F,32,12.1,positive,['Stationary traffic'],6,22,3.6626506024096384,13.14,5.66,0.0
2025-09-16T07:43:09,48.8905160504,2.2792607132,"[[2.2792607132, 48.8905160504]]",1,[3],[471],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079340021000,6,2025-09-16 09:22:40+02:00,2025-09-16 10:17:06+02:00,Boulevard du Château (D16) / Place de la Libération (D16),Carrefour Bineau,509.0234142189,present,certain,,,,,,,['Stationary traffic'],21,21,1.0,13.14,5.66,0.0
2025-09-16T07:43:19,48.8884333069,2.2745923284,"[[2.2745923284, 48.8884333069]]",1,[3],[354],[['D908']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079320018000,6,2025-09-16 09:19:47+02:00,2025-09-16 10:01:06+02:00,Pont de Courbevoie - Rive Droite - D1 (D908),Carrefour Bineau - Avenue de la Porte de Villiers (D908),692.1340799922,present,certain,,,F,32,12.1,negative,['Stationary traffic'],19,34,1.7964601769911503,13.14,5.66,0.0
2025-09-16T07:43:29,48.8780893433,2.2810859564,"[[2.2810859564, 48.8780893433]]",1,[3],[291],[['D913']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38508850128018001,6,2025-09-16 07:35:40+02:00,2025-09-16 10:01:06+02:00,Boulevard Périphérique / Avenue de Neuilly,Boulevard Pereire Sud,223.0087838916,present,certain,,,,,,,['Stationary traffic'],3,13,4.342105263157895,13.14,5.66,0.0
2025-09-16T07:43:39,48.8814582315,2.2819965664,"[[2.2819965664, 48.8814582315]]",1,[3],[367],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38508850124011000,6,2025-09-16 07:05:30+02:00,2025-09-16 10:03:06+02:00,Rue Gustave Charpentier - Avenue du Roule (Avenue de la Porte des Ternes),Place du Général Kœnig - Boulevard Gouvion-Saint-Cyr (Avenue de la Porte des Ternes),251.3101678271,present,certain,,,F,32,12.1,negative,['Stationary traffic'],11,20,1.84375,13.14,5.66,0.0
2025-09-16T07:43:49,48.8769145669,2.2854096774,"[[2.2854096774, 48.8769145669]]",1,[2],[124],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38508850204010000,6,2025-09-16 08:34:07+02:00,2025-09-16 10:02:06+02:00,Place Charles de Gaulle (Avenue de la Grande Armée),Place de la Porte Maillot (Avenue de la Grande Armée),111.6539927257,present,certain,,,F,32,12.1,positive,['Queuing traffic'],15,17,1.1314285714285715,13.14,5.66,0.0
2025-09-16T07:44:00,48.8880524173,2.2862022701,"[[2.2862022701, 48.8880524173]]",1,[2],[187],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079372022000,6,2025-09-16 08:21:30+02:00,2025-09-16 10:19:06+02:00,Rue Danton,Boulevard Bineau (D908),291.6743327307,present,certain,,,,,,,['Queuing traffic'],13,17,1.3026315789473684,13.14,5.66,0.0
2025-09-16T07:44:10,48.8840720558,2.2862532321,"[[2.2862532321, 48.8840720558]]",1,[3],[94],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079192014000,6,2025-09-16 09:36:42+02:00,2025-09-16 10:00:06+02:00,Boulevard de l'Yser / Boulevard de Dixmude,Boulevard Gouvion-Saint-Cyr / Rue Guersant,143.3362359052,present,certain,,,,,,,['Stationary traffic'],21,21,1.0,13.14,5.66,0.0
2025-09-16T07:44:20,48.8799575399,2.2886551503,"[[2.2886551503, 48.8799575399]]",1,[3],[321],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38511735668012004,6,2025-09-16 09:23:11+02:00,2025-09-16 10:04:06+02:00,Avenue Mac-Mahon - Avenue Niel (Avenue des Ternes),Place du Général Kœnig - Boulevard Gouvion-Saint-Cyr (Avenue des Ternes),255.6728558255,present,certain,,,F,32,12.1,negative,['Stationary traffic'],15,19,1.2608695652173914,13.14,5.66,0.0
2025-09-16T07:44:30,48.891273766,2.2857851866,"[[2.2857851866, 48.891273766]]",1,[3],[714],"[['D17', 'D9bis']]",TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079340013004,6,2025-09-16 08:20:41+02:00,2025-09-16 10:28:06+02:00,Pont de Levallois - D1 (D9Bis),Paris - Porte de Champerret (D9Bis),444.6018820415,present,certain,,,F,32,12.1,negative,['Stationary traffic'],22,31,1.4054054054054055,13.14,5.66,0.0
2025-09-16T07:44:40,48.8845186208,2.2861566726,"[[2.2861566726, 48.8845186208]]",1,[3],[210],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079304026001,6,2025-09-16 09:24:49+02:00,2025-09-16 10:00:06+02:00,17e Arrondissement,Boulevard de l'Yser / Rue Claude Debussy,257.3263166868,present,certain,,,,,,,['Stationary traffic'],22,54,2.485294117647059,13.14,5.66,0.0
2025-09-16T07:44:50,48.8879397648,2.2887919429,"[[2.2887919429, 48.8879397648]]",1,[3],[220],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079340013000,6,2025-09-16 09:07:46+02:00,2025-09-16 10:00:06+02:00,Rue Jacques Ibert - Rue Anatole France - D98 (Rue du Caporal Peugeot),Place de la Porte de Champerret - Boulevard Gouvion-Saint-Cyr (Rue du Caporal Peugeot),179.0895380737,present,certain,,,F,32,12.1,negative,['Stationary traffic'],20,32,1.5972222222222223,13.14,5.66,0.0
2025-09-16T07:45:01,48.8860957867,2.2893364314,"[[2.2893364314, 48.8860957867]]",1,[3],[150],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079300010000,6,2025-09-16 09:39:23+02:00,2025-09-16 10:00:06+02:00,Place de la Porte de Champerret (Boulevard de la Somme),Rue du Caporal Peugeot (Boulevard de la Somme),73.625291525,present,certain,,,F,32,12.1,positive,['Stationary traffic'],1,22,22.083333333333332,13.14,5.66,0.0
2025-09-16T07:45:11,48.8947190804,2.2901692573,"[[2.2901692573, 48.8947190804]]",1,[3],[77],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38497308576015000,6,2025-09-16 09:33:43+02:00,2025-09-16 10:00:06+02:00,Rue Édouard Vaillant,Rue Rivay,65.9320655825,present,certain,,,,,,,['Stationary traffic'],16,20,1.25,13.14,5.66,0.0
2025-09-16T07:45:21,48.8902344324,2.2906681481,"[[2.2906681481, 48.8902344324]]",1,[3],[306],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079372030000,6,2025-09-16 08:21:30+02:00,2025-09-16 10:19:06+02:00,Rue du Président Wilson,Rue Anatole France,249.2346026539,present,certain,,,,,,,['Stationary traffic'],20,32,1.5972222222222223,13.14,5.66,0.0
2025-09-16T07:45:31,48.8858557013,2.2907191101,"[[2.2907191101, 48.8858557013]]",1,[1],[117],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079412013000,6,2025-09-16 09:34:12+02:00,2025-09-16 10:00:06+02:00,Place de la Porte de Champerret - Boulevard Gouvion-Saint-Cyr (Rue du Caporal Peugeot),Rue Jacques Ibert - Rue Anatole France - D98 (Rue du Caporal Peugeot),258.485326303,present,certain,,,F,32,12.1,positive,['Slow traffic'],5,15,3.0317460317460316,13.14,5.66,0.0
2025-09-16T07:45:41,48.8856759672,2.2915492538,"[[2.2915492538, 48.8856759672]]",1,[2],[200],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079392011000,6,2025-09-16 09:18:26+02:00,2025-09-16 10:02:06+02:00,Place de la Porte de Champerret - Avenue Stéphane Mallarmé - Boulevard Gouvion-Saint-Cyr (D908),Carrefour Bineau - Avenue de la Porte de Villiers (D908),441.7204431015,present,certain,,,F,32,12.1,positive,['Queuing traffic'],19,19,1.0,13.14,5.66,0.0
2025-09-16T07:45:52,48.886144013,2.2879953269,"[[2.2879953269, 48.886144013]]",1,[2],[219],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079320011000,6,2025-09-16 09:16:47+02:00,2025-09-16 10:03:06+02:00,Carrefour Bineau - Avenue de la Porte de Villiers (D908),Place de la Porte de Champerret - Avenue Stéphane Mallarmé - Boulevard Gouvion-Saint-Cyr (D908),275.1340938858,present,certain,,,F,32,12.1,negative,['Queuing traffic'],14,17,1.2105263157894737,13.14,5.66,0.0
2025-09-16T07:46:02,48.8897851629,2.291077185,"[[2.291077185, 48.8897851629]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38503079292014000,8,2025-09-16 06:34:30+02:00,,Rue Jacques Ibert (D17),Rue du Président Wilson,99.3236861558,present,probable,,,,,,,['Closed'],20,31,1.554054054054054,13.14,5.66,0.0
2025-09-16T07:46:12,48.8869433515,2.2909470979,"[[2.2909470979, 48.8869433515]]",1,[2],[91],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079336006001,6,2025-09-16 09:38:21+02:00,2025-09-16 10:00:06+02:00,Boulevard de la Somme / Boulevard Périphérique,Avenue Stéphane Mallarmé,133.6549236324,present,certain,,,,,,,['Queuing traffic'],4,44,11.166666666666666,13.14,5.66,0.0
2025-09-16T07:46:22,48.8886545863,2.2900190536,"[[2.2900190536, 48.8886545863]]",1,[3],[252],[['D17']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38503079300021000,6,2025-09-16 08:15:31+02:00,2025-09-16 10:00:06+02:00,Rue du Caporal Peugeot / Rue Anatole France,Rue du Président Wilson / Rue d'Alsace,221.2977652825,present,certain,,,,,,,['Stationary traffic'],20,31,1.554054054054054,13.14,5.66,0.0
2025-09-16T07:46:32,48.8865598051,2.2900525812,"[[2.2900525812, 48.8865598051]]",1,[3],[189],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964772010000,6,2025-09-16 09:40:06+02:00,2025-09-16 10:05:06+02:00,Boulevard de la Somme / Rue du Caporal Peugeot,17e Arrondissement,298.8205706954,present,certain,,,,,,,['Stationary traffic'],1,22,22.083333333333332,13.14,5.66,0.0
2025-09-16T07:46:42,48.8865638285,2.2929949645,"[[2.2929949645, 48.8865638285]]",1,[3],[196],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964844010000,6,2025-09-16 09:30:30+02:00,2025-09-16 10:01:06+02:00,Place Paul Leautaud - Avenue Gourgaud (Boulevard Berthier),Porte de Champerret - Place Stuart Merril (Avenue Stéphane Mallarmé - Avenue Paul Adam),144.6408632494,present,certain,,,F,32,12.1,negative,['Stationary traffic'],10,16,1.6090225563909775,13.14,5.66,0.0
2025-09-16T07:46:53,48.8993270837,2.2933972958,"[[2.2933972958, 48.8993270837]]",1,[0],[None],[['D909']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38497308612014000,9,2025-09-16 08:10:20+02:00,,Paris - Boulevard Périphérique (D909),Clichy-la-Garenne - D1 (D909),121.6226797342,present,probable,,,F,32,12.1,positive,['Roadworks'],9,14,1.5631067961165048,13.14,5.66,0.0
2025-09-16T07:47:03,48.8875911133,2.2920494858,"[[2.2920494858, 48.8875911133]]",1,[3],[109],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964776022000,6,2025-09-16 09:22:40+02:00,2025-09-16 10:00:06+02:00,Boulevard Périphérique / Rue du Caporal Peugeot,Rue de Courcelles,166.2878561812,present,certain,,,,,,,['Stationary traffic'],6,46,7.782608695652174,13.14,5.66,0.0
2025-09-16T07:47:13,48.8897301613,2.2925671521,"[[2.2925671521, 48.8897301613]]",1,[3],[526],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964812013002,6,2025-09-16 08:59:27+02:00,2025-09-16 10:18:06+02:00,Rue du Président Wilson (Rue de Courcelles),Porte de Courcelles - Avenue Paul Adam - Boulevard de Reims (Rue de Courcelles),298.1961157963,present,certain,,,F,32,12.1,positive,['Stationary traffic'],46,59,1.2794117647058822,13.14,5.66,0.0
2025-09-16T07:47:23,48.8812798596,2.2955444041,"[[2.2955444041, 48.8812798596]]",1,[2],[131],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38511735632011003,6,2025-09-16 09:36:12+02:00,2025-09-16 10:00:06+02:00,Place du Maréchal Juin (Avenue Niel),Avenue des Ternes - Avenue Mac-Mahon (Avenue Niel),304.9440335584,present,certain,,,F,32,12.1,positive,['Queuing traffic'],16,22,1.375,13.14,5.66,0.0
2025-09-16T07:47:33,48.8853085052,2.2969324473,"[[2.2969324473, 48.8853085052]]",1,[3],[492],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964884013005,6,2025-09-16 09:17:18+02:00,2025-09-16 10:13:06+02:00,Place du Maréchal Juin (Rue de Courcelles),Rue du Président Wilson (Rue de Courcelles),605.3123642908,present,certain,,,F,32,12.1,negative,['Stationary traffic'],15,19,1.2698412698412698,13.14,5.66,0.0
2025-09-16T07:47:44,48.8903282869,2.2961546067,"[[2.2961546067, 48.8903282869]]",1,[3],[163],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964808014000,6,2025-09-16 09:31:32+02:00,2025-09-16 10:00:06+02:00,Rue Curnonsky,Boulevard de Reims,151.4288404332,present,certain,,,,,,,['Stationary traffic'],46,59,1.2794117647058822,13.14,5.66,0.0
2025-09-16T07:47:54,48.885394377,2.2972650412,"[[2.2972650412, 48.885394377]]",1,[2],[372],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964856027002,6,2025-09-16 08:42:08+02:00,2025-09-16 10:03:06+02:00,Avenue de Wagram (Avenue de Villiers),Place de la Porte de Champerret - Boulevard Gouvion-Saint-Cyr - Avenue Stéphane Mallarmé (Avenue de Villiers),441.4534589383,present,certain,,,F,32,12.1,positive,['Queuing traffic'],15,19,1.2698412698412698,13.14,5.66,0.0
2025-09-16T07:48:04,48.8905455348,2.2984130267,"[[2.2984130267, 48.8905455348]]",1,[2],[206],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964840013001,6,2025-09-16 09:29:13+02:00,2025-09-16 10:00:06+02:00,Porte d'Asnières - Avenue de la Porte d'Asnières - D909 (Boulevard de Reims),Porte de Courcelles - Rue de Courcelles (Boulevard de Reims),385.388930864,present,certain,,,F,32,12.1,negative,['Queuing traffic'],26,49,1.9047619047619047,13.14,5.66,0.0
2025-09-16T07:48:14,48.8935965508,2.2995502833,"[[2.2995502833, 48.8935965508]]",1,[3],[279],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500194028015000,6,2025-09-16 08:56:28+02:00,2025-09-16 10:00:06+02:00,Rue Victor Hugo (D909) / Rue Pablo Neruda,Rue Victor Hugo (D909) / Rue Pablo Neruda,124.3700734648,present,certain,,,,,,,['Stationary traffic'],16,21,1.314176245210728,13.48,5.66,0.0
2025-09-16T07:48:35,48.8933672475,2.303422052,"[[2.303422052, 48.8933672475]]",1,[3],[214],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500193900019002,6,2025-09-16 09:05:40+02:00,2025-09-16 10:00:06+02:00,Boulevard Périphérique,Avenue de la Porte d'Asnières (D909),207.5546419537,present,certain,,,,,,,['Stationary traffic'],5,16,3.238095238095238,13.48,5.66,0.0
2025-09-16T07:48:45,48.8903939794,2.2989213053,"[[2.2989213053, 48.8903939794]]",1,[3],[463],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500193828011000,6,2025-09-16 09:29:13+02:00,2025-09-16 10:08:06+02:00,17e Arrondissement,17e Arrondissement,477.9557214549,present,certain,,,,,,,['Stationary traffic'],8,25,3.135135135135135,13.48,5.66,0.0
2025-09-16T07:48:55,48.8901231074,2.3038418177,"[[2.3038418177, 48.8901231074]]",1,[3],[255],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500193936011000,6,2025-09-16 09:16:11+02:00,2025-09-16 10:02:06+02:00,Boulevard Berthier - Boulevard Malesherbes (Avenue de la Porte d'Asnières),Porte d'Asnières - Rue Victor Hugo - Boulevard de Reims (Avenue de la Porte d'Asnières),324.0974644786,present,certain,,,F,32,12.1,positive,['Stationary traffic'],25,29,1.1603773584905661,13.48,5.66,0.0
2025-09-16T07:49:05,48.8875508799,2.3048771504,"[[2.3048771504, 48.8875508799]]",1,[3],[287],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964892011000,6,2025-09-16 08:29:30+02:00,2025-09-16 10:01:06+02:00,Rue Jouffroy d'Abbans (Boulevard Malesherbes),Boulevard Berthier - Porte d'Asnières (Boulevard Malesherbes),303.6084700437,present,certain,,,F,32,12.1,negative,['Stationary traffic'],16,16,1.0,13.48,5.66,0.0
2025-09-16T07:49:15,48.8848337824,2.3037854913,"[[2.3037854913, 48.8848337824]]",1,[2],[171],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964808014001,6,2025-09-16 09:32:30+02:00,2025-09-16 10:00:06+02:00,Avenue de Wagram,Rue Jouffroy d'Abbans / Place Monseigneur Loutil,131.2754655755,present,certain,,,,,,,['Queuing traffic'],15,15,1.0,13.48,5.66,0.0
2025-09-16T07:49:26,48.8983132096,2.3022378567,"[[2.3022378567, 48.8983132096]]",1,[3],[579],[['D17']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38494423028029000,6,2025-09-16 09:09:48+02:00,2025-09-16 10:25:06+02:00,Place du 8 Mai 1945,Boulevard Jean Jaurès (D911),259.2420030767,present,certain,,,,,,,['Stationary traffic'],3,21,7.022988505747127,13.48,5.66,0.0
2025-09-16T07:49:37,48.8780518034,2.3052633885,"[[2.3052633885, 48.8780518034]]",1,[4],[None],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTR38514621164022000,8,2025-09-16 08:40:13+02:00,,Avenue Hoche / Avenue Van Dyck,Boulevard de Courcelles,169.6793749871,present,probable,,,,,,,['Closed'],12,25,2.0980392156862746,13.48,5.66,0.0
2025-09-16T07:49:47,48.8958777887,2.3049509112,"[[2.3049509112, 48.8958777887]]",1,[3],[260],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500194008022000,6,2025-09-16 09:33:43+02:00,2025-09-16 10:02:06+02:00,Rue Henri Barbusse (D17) / Rue Chance Milly,Boulevard de Douaumont,119.0667864957,present,certain,,,,,,,['Stationary traffic'],41,56,1.3611111111111112,13.48,5.66,0.0
2025-09-16T07:49:57,48.9016619467,2.3073823336,"[[2.3073823336, 48.9016619467]]",1,[3],[192],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38494423100022000,6,2025-09-16 09:30:30+02:00,2025-09-16 10:00:06+02:00,Rue Martre (D19),Boulevard Jean Jaurès (D911),160.1864093114,present,certain,,,,,,,['Stationary traffic'],18,25,1.392156862745098,13.48,5.66,0.0
2025-09-16T07:50:07,48.896525545,2.3062853101,"[[2.3062853101, 48.896525545]]",1,[3],[304],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500193972014000,6,2025-09-16 09:11:44+02:00,2025-09-16 10:01:06+02:00,Boulevard Victor Hugo / Boulevard Jean Jaurès (D911),Rue Henri Barbusse (D17) / Rue de Paris,133.6803568714,present,certain,,,,,,,['Stationary traffic'],42,55,1.3150684931506849,13.48,5.66,0.0
2025-09-16T07:50:17,48.8922648576,2.3082714859,"[[2.3082714859, 48.8922648576]]",1,[1],[421],[['D238e1']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38505964844010002,6,2025-09-16 08:13:43+02:00,2025-09-16 10:35:06+02:00,Porte de Clichy - Avenue de Clichy (Boulevard Bessiéres),Porte de Champerret - Place Stuart Merril (Avenue Stéphane Mallarmé - Avenue Paul Adam),1211.9239685932,present,certain,,,F,32,12.1,negative,['Slow traffic'],25,29,1.1603773584905661,13.48,5.66,0.0
2025-09-16T07:50:28,48.8922661802,2.3084123019,"[[2.3084123019, 48.8922661802]]",1,[3],[120],[['D238e1']],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500193904018000,6,2025-09-16 09:22:40+02:00,2025-09-16 10:00:06+02:00,Avenue de la Porte de Clichy,Avenue de la Porte d'Asnières,180.6804031973,present,certain,,,,,,,['Stationary traffic'],46,46,1.0,13.48,5.66,0.0
2025-09-16T07:50:38,48.8963900982,2.3086483363,"[[2.3086483363, 48.8963900982]]",1,[3],[110],[[]],TTI-2c81aadc-781e-4cb3-9bfd-602a4666c4b6-TTL38500194084006000,6,2025-09-16 09:37:49+02:00,2025-09-16 10:00:06+02:00,Boulevard Victor Hugo / Boulevard Jean Jaurès (D911),Rue Henri Barbusse (D17),156.5053725546,present,certain,,,,,,,['Stationary traffic'],43,56,1.2986111111111112,13.48,5.66,0.0
